Time (s),ECG_Original (mV),ECG_Filtered (mV),ECG_Denoised (mV)
15.429,181.3186813186813,5.0739126290821215,3.5037699454123854
15.43,174.87179487179486,4.280179365656869,2.9963230134412484
15.43,179.7069597069597,17.983341590058885,12.601404329232711
15.43,170.03663003663002,29.977172119374863,27.045720080254753
15.43,167.61904761904762,26.929278309846293,29.849532223322978
15.431,167.61904761904762,70.30477077611421,40.044073159152376
15.431,169.23076923076923,57.62774417854468,25.856075552065764
15.441,0.0,-56.59480355235618,-44.49350631506977
15.442,0.0,-70.06822813797152,-41.43237132055784
15.442,0.0,-29.72699084503592,-28.59554036222866
15.442,0.0,-28.48586053772559,-23.716085805577414
15.443,0.0,-11.359057879789054,-15.161399802549088
15.443,0.0,-2.8004982816620156,-0.09259888254931052
15.443,0.0,0.8842237864075351,12.217552575120294
15.443,0.0,6.387365952339259,14.306055687621383
15.444,0.0,3.3790337960534718,10.356581070625925
15.444,0.0,3.7423562085419793,4.875100613292063
15.444,0.0,-4.499604348248436,-3.7460183812398915
15.444,0.0,-9.287522883617548,-16.54678917188972
15.445,0.0,-18.140938304075963,-28.70468018234512
15.445,0.0,-34.349048333206156,-32.510033578735964
15.445,0.0,-29.35879586784816,-28.970836832798533
15.445,0.0,-66.86259318314177,-35.2421082006828
15.446,0.0,-37.36529182916739,-25.388031420912483
15.456,193.40659340659337,107.94778012205757,80.80253129303293
15.456,199.04761904761904,150.07078940246453,129.84343898902551
15.457,193.40659340659337,118.47367986431783,104.09208208441198
15.457,102.34432234432234,45.921268538054555,40.386802015417224
15.457,0.0,-49.19407935417491,-24.82180048171792
15.458,0.0,-46.74888878480854,-43.86205394649055
15.458,0.0,-27.24394722360765,-48.818953506464084
15.458,0.0,-27.511548991912512,-33.6535251174731
15.458,0.0,-14.710306458956097,-18.705815528635544
15.459,0.0,-16.28301774870381,-9.242474788876383
15.459,0.0,-15.219214404362576,-15.775137995288057
15.459,0.0,-20.211304193630507,-28.05606581415611
15.459,0.0,-35.94737487921649,-30.180155632720624
15.46,0.0,-36.760808663258224,-28.807877645409583
15.46,0.0,-76.93422351558371,-39.98229572489732
15.46,0.0,-66.39558775773524,-42.812374011872045
15.471,170.03663003663002,48.810810598233466,29.291842858096487
15.471,186.15384615384613,75.47515531279693,54.421137070931664
15.471,190.1831501831502,36.446964792635335,43.85672726056661
15.472,184.54212454212455,30.12734725469587,30.49176458915231
15.472,192.6007326007326,18.488396157632792,11.574221985843874
15.472,184.54212454212455,4.571194378052926,0.41818845938440724
15.472,186.15384615384613,5.310223917160194,5.608358698409766
15.473,189.37728937728937,7.956401896109032,16.143940431413647
15.473,188.57142857142856,15.578382672560348,11.750495614205612
15.473,190.1831501831502,33.75772543979102,12.621653979912086
15.473,191.7948717948718,37.171719914107626,36.202244308953574
15.474,190.1831501831502,79.862322593946,61.976714712401574
15.474,187.76556776556774,62.96521379127276,35.75744377657923
15.484,0.0,-65.28392726803762,-59.14363757477283
15.485,0.0,-80.92611664777496,-51.317215263750015
15.485,0.0,-38.55261614644496,-29.92511195247954
15.485,0.0,-40.601311350522664,-25.639603370549757
15.486,0.0,-26.67582630676604,-23.82667694497842
15.486,0.0,-24.70686457610908,-27.31759227161528
15.486,0.0,-27.63559688502023,-34.11511854931341
15.486,0.0,-34.05051052759241,-30.720400898562442
15.487,0.0,-43.60506690676574,-26.475213469699366
15.487,0.0,-56.20516549946716,-48.57953843775531
15.487,0.0,-70.66040813818017,-49.48722299295237
15.487,111.2087912087912,33.58010496560824,38.45647985633286
15.488,244.98168498168496,155.24192417430226,132.81521851916872
15.488,219.19413919413918,123.10939701511029,118.91073009522559
15.488,201.46520146520143,120.61004500011695,97.4296527036834
15.488,192.6007326007326,90.49811245419845,54.17986582499604
15.499,0.0,-57.50190713534278,-62.60878289490117
15.499,0.0,-79.03921333341968,-59.20651956447725
15.5,0.0,-38.41920631852675,-35.48385596798587
15.5,0.0,-40.422396863537315,-27.830911984923546
15.5,0.0,-20.401776975807316,-19.517443718318134
15.5,0.0,-10.287432381919299,-12.32880110960672
15.501,0.0,-3.517496550887091,-7.283000379589049
15.501,0.0,5.288349216367088,1.5292915429254486
15.501,0.0,5.018889397312979,8.446898592435724
15.501,0.0,7.864643162899707,7.360638309608965
15.502,0.0,1.1563553764388033,2.7243549706201
15.502,0.0,-3.759290134028044,-0.909252178500887
15.502,0.0,-13.905434001341387,-7.258425834210887
15.502,0.0,-34.07156072112256,-15.651155001565234
15.503,0.0,-35.838286864956515,-24.20770760370412
15.503,0.0,-81.27574308538973,-48.60083427941246
15.503,0.0,-67.01227690155174,-62.213593685858825
15.514,193.40659340659337,67.07077179512679,38.007700746409455
15.514,197.43589743589743,85.2660571139394,65.00757743911576
15.514,194.2124542124542,38.59325372612476,34.91176843567945
15.515,195.8241758241758,40.67625435140748,17.171005135629276
15.515,195.018315018315,19.021511385207496,13.697753052732065
15.515,193.40659340659337,15.288846149636957,20.970745810503324
15.515,202.27106227106225,13.441349889764762,10.948108201367509
15.516,194.2124542124542,7.9817824661297045,0.7681122258873647
15.516,197.43589743589743,10.852064061733007,5.301367829451298
15.516,193.40659340659337,-1.4844463450123193,-2.3524625762852054
15.516,199.04761904761904,30.384512843064385,12.92794505775938
15.517,161.97802197802196,-45.14791833486821,-35.208419383221525
15.517,0.0,-155.57559046123203,-118.3633513821371
15.528,171.64835164835165,-34.45529269401227,-15.815334187088666
15.528,219.19413919413918,54.174279655087275,37.12580349652656
15.528,206.3003663003663,13.96227003858493,3.220406315918847
15.528,192.6007326007326,13.211751378472638,20.151315976391643
15.529,190.1831501831502,8.115319685345879,16.55702990919755
15.529,181.3186813186813,0.24926334034543185,7.150328052389537
15.529,180.5128205128205,7.129637826568505,2.305572563394006
15.529,172.45421245421244,3.677334734328025,10.305270347464957
15.53,171.64835164835165,11.969005681525815,21.49519411015757
15.53,169.23076923076923,29.057002866156505,21.365770971557836
15.53,166.8131868131868,25.207568939416525,18.733044670301354
15.53,167.61904761904762,71.05370943130686,34.09953970435309
15.531,182.1245421245421,67.07849078377349,44.01196318795405
15.541,0.0,-55.59158867707542,-34.622409861931835
15.541,0.0,-73.19630463873256,-50.179741624355415
15.542,0.0,-29.784059377372813,-35.603690824807444
15.542,0.0,-29.95079601672141,-28.43554665708745
15.542,0.0,-12.02531131191783,-10.359072366217475
15.543,0.0,-3.1545424887085716,1.0165205587818957
15.543,0.0,0.4213113839057172,5.499117568007425
15.543,0.0,6.4675176683345015,5.417623330150377
15.543,0.0,3.2681331817280057,5.597216486897635
15.544,0.0,3.824492015608355,2.6971315100393296
15.544,0.0,-4.47443720179974,-9.126489006772923
15.544,0.0,-9.693504630005283,-20.704060105399208
15.544,0.0,-18.253008460906432,-15.64683914891512
15.545,0.0,-35.750585052197465,-14.64284457541379
15.545,0.0,-30.221319086564925,-30.355397275407366
15.545,0.0,-68.95066548819472,-54.26374074532369
15.546,0.0,-40.75826790829061,-21.615029908992337
15.556,193.40659340659337,107.35592875604138,86.21039411397052
15.556,197.43589743589743,140.13016373581144,114.11543601518966
15.556,195.018315018315,122.76750540946621,107.62505641321196
15.557,141.02564102564102,73.01018467579976,38.405573481872814
15.557,0.0,-46.24786852025946,-47.757628964098096
15.557,0.0,-55.60017867669195,-45.47746571381514
15.558,0.0,-27.419939412707784,-17.197461352102522
15.558,0.0,-31.361701155154265,-10.669130826910816
15.558,0.0,-16.65671031253036,-9.167520438307035
15.558,0.0,-17.269856325937027,-14.219399331172863
15.559,0.0,-16.70621745576112,-22.842316178246463
15.559,0.0,-20.1623494878613,-18.82602742233065
15.559,0.0,-36.45756084370036,-19.71334438092265
15.559,0.0,-36.41609758169151,-41.51289787673564
15.56,0.0,-76.60073684754333,-64.7810068355491
15.56,0.0,-66.47485277673037,-43.04932313812635
15.57,172.45421245421244,52.502867226413414,46.05005095918937
15.571,191.7948717948718,79.72605902379837,48.797117657328236
15.571,191.7948717948718,39.71515456613853,32.36478381839091
15.571,187.76556776556774,30.61325174695311,26.696178746477134
15.572,187.76556776556774,13.091967102273543,18.4489755883467
15.572,188.57142857142856,5.211655233823212,14.579646100716653
15.572,187.76556776556774,1.0872452497984924,12.747054371045964
15.572,188.57142857142856,0.898786797380744,4.206124381707599
15.573,184.54212454212455,2.5428457591089924,-0.17207307765710533
15.573,188.57142857142856,13.485674509055745,9.552722484928369
15.573,188.57142857142856,33.16409603760598,27.488875406225112
15.573,187.76556776556774,34.375018345204076,34.51461445303174
15.574,193.40659340659337,83.97648633495747,50.98385285170135
15.574,190.989010989011,67.4477990040654,33.41424561314316
15.584,0.0,-65.26852656797051,-54.51920961042866
15.585,0.0,-82.04007273444174,-51.43851352717406
15.585,0.0,-41.1890747435266,-37.900698931635056
15.585,0.0,-44.890101755510855,-37.34307761161503
15.586,0.0,-34.06723164752879,-35.66791289903565
15.586,0.0,-32.177581033416544,-27.020175808009874
15.586,0.0,-40.1635976488693,-24.275155064124036
15.586,0.0,-44.876847807788636,-41.365575568423814
15.587,0.0,-55.966866686253994,-45.93484218332375
15.587,0.0,-72.2364583483679,-49.07497510963673
15.587,94.28571428571428,20.07876113775837,12.481487492886686
15.587,240.14652014652015,149.21923503240413,114.81247267034522
15.588,224.029304029304,130.317066543301,115.9561639842406
15.588,211.9413919413919,131.11972625306743,115.99743201928574
15.588,200.65934065934067,98.66829713738794,78.22044403039516
15.599,0.0,-57.007655183655984,-36.381509496101714
15.599,0.0,-79.96860331893933,-65.80845201303163
15.599,0.0,-38.36224702967424,-43.24352930311638
15.599,0.0,-41.244751610216575,-28.313874669162693
15.6,0.0,-20.799468992459857,-22.509922773879616
15.6,0.0,-10.789288757664231,-24.599450023134878
15.6,0.0,-3.980259474507405,-8.665205200674134
15.601,0.0,4.964634565307799,7.429947217336691
15.601,0.0,4.695280885524559,9.69797220688638
15.601,0.0,7.626937126664009,5.704960589475862
15.601,0.0,0.9741779804801567,0.011170539156106774
15.602,0.0,-3.9017046728457867,-8.595951522842595
15.602,0.0,-14.034669715732859,-17.119899417828698
15.602,0.0,-34.00869181136919,-28.4496450602172
15.602,0.0,-35.990766288772456,-35.612677385671425
15.603,0.0,-80.89506357625837,-47.352251060851984
15.603,0.0,-66.99748891734055,-31.69969687219654
15.613,189.37728937728937,63.72315894216774,54.97625276954603
15.614,194.2124542124542,82.68166674477476,53.09208350228275
15.614,190.989010989011,36.94452085360521,37.60145934417296
15.614,194.2124542124542,40.13777545984496,32.38124428701007
15.615,194.2124542124542,23.09407535797118,23.456038950546922
15.615,190.989010989011,13.587057719428895,9.345355158221814
15.615,193.40659340659337,15.485743423213982,0.6237525880304429
15.615,197.43589743589743,13.52978210778847,1.4561953139257537
15.616,194.2124542124542,22.68694310864726,11.333354550597779
15.616,193.40659340659337,11.377166761869631,27.85565849742379
15.616,193.40659340659337,33.17162659151965,35.50020562366363
15.616,181.3186813186813,10.398415000510923,4.630345402950567
15.617,0.0,-163.07743650491136,-140.50482402995007
15.617,0.0,-151.95032274219608,-114.99905337413855
15.627,214.35897435897436,38.1556366106253,44.21311966985411
15.628,198.24175824175825,51.35076505072688,27.962008320116723
15.628,186.15384615384613,6.8084443749032975,-1.4207211955908123
15.628,171.64835164835165,12.893591787224768,-1.3602327348451981
15.629,186.15384615384613,11.744478696591122,0.6380372823491953
15.629,178.09523809523807,10.004439293348142,6.655072332185421
15.629,171.64835164835165,5.5598724241599,14.977294211597197
15.629,167.61904761904762,3.5827569914283597,15.90979269511223
15.63,167.61904761904762,14.81364170920005,15.964631749444207
15.63,166.8131868131868,25.450417956835036,16.29273577264501
